,T,spd,pwr,g_1,g_2,g_3
1315,2710,1.6,5.6,4.5919,9900000000.0,9900000000.0
1316,2712,1.6,7.5,4.5695,9900000000.0,9900000000.0
1317,2714,1.6,7.5,4.5695,9900000000.0,9900000000.0
1318,2716,1.6,6.5,4.5402,9900000000.0,9900000000.0
1319,2718,1.6,6.1,4.5167,9900000000.0,9900000000.0
1320,2720,1.6,5.4,4.5167,9900000000.0,9900000000.0
1321,2722,1.6,5.4,4.4913,9900000000.0,9900000000.0
1322,2724,1.6,6.1,4.4913,9900000000.0,9900000000.0
1323,2726,1.6,6.1,4.4708,9900000000.0,9900000000.0
1324,2728,1.6,7.0,4.4708,9900000000.0,9900000000.0
1325,2730,1.6,8.2,4.4445,9900000000.0,9900000000.0
1326,2732,1.6,8.2,4.4445,9900000000.0,9900000000.0
1327,2735,1.6,6.1,4.4191,9900000000.0,9900000000.0
1328,2737,1.6,7.3,4.4191,9900000000.0,9900000000.0
1329,2739,1.6,7.5,4.3927,9900000000.0,9900000000.0
1330,2741,1.6,6.1,4.3927,9900000000.0,9900000000.0
1331,2743,1.6,5.8,4.3693,9900000000.0,9900000000.0
1332,2745,1.6,6.1,4.3693,9900000000.0,9900000000.0
1333,2747,1.6,5.4,4.3468,9900000000.0,9900000000.0
1334,2749,1.6,5.8,4.3468,9900000000.0,9900000000.0
1335,2751,1.6,7.3,4.3234,9900000000.0,9900000000.0
1336,2753,1.6,6.5,4.3234,9900000000.0,9900000000.0
1337,2755,1.6,6.1,4.3234,9900000000.0,9900000000.0
1338,2757,1.6,6.3,4.297,9900000000.0,9900000000.0
1339,2759,1.6,7.5,4.297,9900000000.0,9900000000.0
1340,2761,1.6,6.8,4.2745,9900000000.0,9900000000.0
1341,2763,1.6,8.0,4.2745,9900000000.0,9900000000.0
1342,2765,1.6,7.3,4.2482,9900000000.0,9900000000.0
1343,2767,1.6,7.5,4.2218,9900000000.0,9900000000.0
1344,2770,1.6,8.2,4.2286,9900000000.0,9900000000.0
1345,2772,1.6,6.1,4.2023,9900000000.0,9900000000.0
1346,2774,1.6,7.5,4.2023,9900000000.0,9900000000.0
1347,2776,1.6,6.8,4.17,9900000000.0,9900000000.0
1348,2778,1.6,6.5,4.1534,9900000000.0,9900000000.0
1349,2780,1.6,7.3,4.1534,9900000000.0,9900000000.0
1350,2782,1.6,6.1,4.1241,9900000000.0,9900000000.0
1351,2784,1.6,5.4,4.1241,9900000000.0,9900000000.0
1352,2786,1.6,7.0,4.1007,9900000000.0,9900000000.0
1353,2788,1.6,6.1,4.1007,9900000000.0,9900000000.0
1354,2790,1.6,7.5,4.0782,9900000000.0,9900000000.0
1355,2792,1.6,6.1,4.0782,9900000000.0,9900000000.0
1356,2794,1.6,8.0,4.0782,9900000000.0,9900000000.0
1357,2796,1.6,6.1,4.0519,9900000000.0,9900000000.0
1358,2798,1.6,7.5,4.0519,9900000000.0,9900000000.0
1359,2800,1.6,6.1,4.0284,9900000000.0,9900000000.0
1360,2802,1.6,7.3,4.0284,9900000000.0,9900000000.0
1361,2805,1.6,7.5,4.0021,9900000000.0,9900000000.0
1362,2807,1.6,6.5,4.0021,9900000000.0,9900000000.0
1363,2809,1.6,7.5,3.9796,9900000000.0,9900000000.0
1364,2811,1.6,8.0,4.0089,9900000000.0,9900000000.0
1365,2813,1.6,7.5,4.0021,9900000000.0,9900000000.0
1366,2815,1.6,6.1,3.9825,9900000000.0,9900000000.0
1367,2817,1.6,7.3,3.9825,9900000000.0,9900000000.0
1368,2819,1.6,6.3,3.9601,9900000000.0,9900000000.0
1369,2821,1.6,6.1,3.9532,9900000000.0,9900000000.0
1370,2823,1.6,6.1,3.9308,9900000000.0,9900000000.0
1371,2825,1.6,6.1,3.9308,9900000000.0,9900000000.0
1372,2827,1.6,7.3,3.9044,9900000000.0,9900000000.0
1373,2829,1.6,6.5,3.9044,9900000000.0,9900000000.0
1374,2831,1.6,7.5,3.9044,9900000000.0,9900000000.0
1375,2833,1.6,6.1,3.8849,9900000000.0,9900000000.0
1376,2835,1.6,5.4,3.8849,9900000000.0,9900000000.0
1377,2838,1.6,8.0,3.8585,9900000000.0,9900000000.0
1378,2839,1.6,8.0,3.8585,9900000000.0,9900000000.0
1379,2842,1.6,7.5,3.8321,9900000000.0,9900000000.0
1380,2844,1.6,6.1,3.8321,9900000000.0,9900000000.0
1381,2846,1.6,6.1,3.8321,9900000000.0,9900000000.0
1382,2848,1.6,7.5,3.8087,9900000000.0,9900000000.0
1383,2850,1.6,8.0,3.8087,9900000000.0,9900000000.0
1384,2852,1.6,7.0,3.8087,9900000000.0,9900000000.0
1385,2854,1.6,6.1,3.7833,9900000000.0,9900000000.0
1386,2856,1.6,6.1,3.7833,9900000000.0,9900000000.0
1387,2858,1.6,8.0,3.7833,9900000000.0,9900000000.0
1388,2860,1.6,6.1,3.757,9900000000.0,9900000000.0
1389,2862,1.6,6.1,3.757,9900000000.0,9900000000.0
1390,2864,1.6,7.0,3.7306,9900000000.0,9900000000.0
1391,2866,1.6,6.1,3.7306,9900000000.0,9900000000.0
1392,2868,1.6,7.5,3.7306,9900000000.0,9900000000.0
1393,2870,1.6,8.0,3.7071,9900000000.0,9900000000.0
1394,2873,1.6,8.0,3.7071,9900000000.0,9900000000.0
1395,2874,1.6,7.3,3.7071,9900000000.0,9900000000.0
1396,2876,1.6,7.0,3.7071,9900000000.0,9900000000.0
1397,2879,1.6,6.1,3.7071,9900000000.0,9900000000.0
1398,2881,1.6,7.5,3.6847,9900000000.0,9900000000.0
1399,2883,1.6,6.3,3.6847,9900000000.0,9900000000.0
1400,2885,1.6,6.8,3.6847,9900000000.0,9900000000.0
1401,2887,1.6,5.6,3.6847,9900000000.0,9900000000.0
1402,2889,1.6,5.4,3.6583,9900000000.0,9900000000.0
1403,2891,1.6,7.5,3.6583,9900000000.0,9900000000.0
1404,2893,1.6,7.3,3.6583,9900000000.0,9900000000.0
1405,2895,1.6,8.2,3.6583,9900000000.0,9900000000.0
1406,2897,1.6,6.5,3.6583,9900000000.0,9900000000.0
1407,2899,1.6,7.0,3.6388,9900000000.0,9900000000.0
1408,2901,1.6,5.4,3.6388,9900000000.0,9900000000.0
1409,2903,1.6,7.5,3.6388,9900000000.0,9900000000.0
1410,2905,1.6,7.5,3.6147,9900000000.0,9900000000.0
1411,2908,1.6,6.1,3.6147,9900000000.0,9900000000.0
1412,2910,1.6,7.3,3.6147,9900000000.0,9900000000.0
1413,2912,1.6,6.1,3.6002,9900000000.0,9900000000.0
1414,2914,1.6,6.5,3.6002,9900000000.0,9900000000.0
1415,2916,1.6,7.5,3.6002,9900000000.0,9900000000.0
1416,2918,1.6,5.6,3.5806,9900000000.0,9900000000.0
1417,2920,1.6,6.1,3.5806,9900000000.0,9900000000.0
1418,2922,1.6,6.5,3.5806,9900000000.0,9900000000.0
1419,2924,1.6,8.0,3.5806,9900000000.0,9900000000.0
1420,2926,1.6,6.8,3.5806,9900000000.0,9900000000.0
1421,2928,1.6,5.6,3.5806,9900000000.0,9900000000.0
1422,2930,1.6,6.1,3.5806,9900000000.0,9900000000.0
1423,2932,1.6,6.1,3.5806,9900000000.0,9900000000.0
1424,2934,1.6,8.2,3.5806,9900000000.0,9900000000.0
1425,2936,1.6,6.3,3.5806,9900000000.0,9900000000.0
1426,2938,1.6,6.3,3.561,9900000000.0,9900000000.0
1427,2940,1.6,8.2,3.561,9900000000.0,9900000000.0
1428,2943,1.6,5.4,3.561,9900000000.0,9900000000.0
1429,2945,1.6,6.1,3.5435,9900000000.0,9900000000.0
1430,2947,1.6,7.3,3.5435,9900000000.0,9900000000.0
1431,2949,1.6,6.1,3.5435,9900000000.0,9900000000.0
1432,2951,1.6,6.1,3.5435,9900000000.0,9900000000.0
1433,2953,1.6,6.5,3.5435,9900000000.0,9900000000.0
1434,2955,1.6,6.3,3.5435,9900000000.0,9900000000.0
1435,2957,1.6,6.5,3.5246,9900000000.0,9900000000.0
1436,2959,1.6,7.0,3.5246,9900000000.0,9900000000.0
1437,2961,1.6,7.0,3.5072,9900000000.0,9900000000.0
1438,2963,1.6,8.2,3.5072,9900000000.0,9900000000.0
1439,2965,1.6,7.5,3.4876,9900000000.0,9900000000.0
1440,2967,1.6,8.0,3.4876,9900000000.0,9900000000.0
1441,2969,1.6,4.9,3.4876,9900000000.0,9900000000.0
1442,2971,1.6,6.1,3.4876,9900000000.0,9900000000.0
1443,2973,1.6,7.0,3.4709,9900000000.0,9900000000.0
1444,2975,1.6,5.4,3.4709,9900000000.0,9900000000.0
1445,2978,1.6,6.1,3.4709,9900000000.0,9900000000.0
1446,2980,1.6,8.0,3.4491,9900000000.0,9900000000.0
1447,2982,1.6,8.0,3.4491,9900000000.0,9900000000.0
1448,2984,1.6,5.4,3.4491,9900000000.0,9900000000.0
1449,2986,1.6,8.2,3.4491,9900000000.0,9900000000.0
1450,2988,1.6,8.2,3.4491,9900000000.0,9900000000.0
1451,2990,1.6,7.5,3.4338,9900000000.0,9900000000.0
1452,2992,1.6,6.1,3.4338,9900000000.0,9900000000.0
1453,2994,1.6,5.6,3.4338,9900000000.0,9900000000.0
1454,2996,1.6,8.2,3.412,9900000000.0,9900000000.0
1455,2998,1.6,6.1,3.4171,9900000000.0,9900000000.0
1456,3000,1.6,7.5,3.4171,9900000000.0,9900000000.0
1457,3002,1.6,5.4,3.4171,9900000000.0,9900000000.0
1458,3004,1.6,8.0,3.3975,9900000000.0,9900000000.0
1459,3006,1.6,5.4,3.3975,9900000000.0,9900000000.0
1460,3008,1.6,7.0,3.3975,9900000000.0,9900000000.0
1461,3011,1.6,7.3,3.3975,9900000000.0,9900000000.0
1462,3013,1.6,6.1,3.3975,9900000000.0,9900000000.0
1463,3015,1.6,7.5,3.3975,9900000000.0,9900000000.0
1464,3017,1.6,6.1,3.3779,9900000000.0,9900000000.0
1465,3019,1.6,6.1,3.3779,9900000000.0,9900000000.0
1466,3021,1.6,6.8,3.3779,9900000000.0,9900000000.0
1467,3023,1.6,7.3,3.3779,9900000000.0,9900000000.0
1468,3025,1.6,6.1,3.3779,9900000000.0,9900000000.0
1469,3027,1.6,7.5,3.3779,9900000000.0,9900000000.0
1470,3029,1.6,6.1,3.3779,9900000000.0,9900000000.0
1471,3031,1.6,7.3,3.3612,9900000000.0,9900000000.0
1472,3033,1.6,5.4,3.3561,9900000000.0,9900000000.0
1473,3035,1.6,8.0,3.3612,9900000000.0,9900000000.0
1474,3037,1.6,5.4,3.3612,9900000000.0,9900000000.0
1475,3039,1.6,6.5,3.3561,9900000000.0,9900000000.0
1476,3041,1.6,6.1,3.3394,9900000000.0,9900000000.0
1477,3043,1.6,5.4,3.3394,9900000000.0,9900000000.0
1478,3045,1.6,7.0,3.3394,9900000000.0,9900000000.0
1479,3047,1.6,7.0,3.3241,9900000000.0,9900000000.0
1480,3050,1.6,7.5,3.3241,9900000000.0,9900000000.0
1481,3051,1.6,6.1,3.3241,9900000000.0,9900000000.0
1482,3054,1.6,6.1,3.3241,9900000000.0,9900000000.0
1483,3056,1.6,6.1,3.3241,9900000000.0,9900000000.0
1484,3058,1.6,8.0,3.3241,9900000000.0,9900000000.0
1485,3060,1.6,6.1,3.3241,9900000000.0,9900000000.0
1486,3062,1.6,7.5,3.303,9900000000.0,9900000000.0
1487,3064,1.6,8.0,3.303,9900000000.0,9900000000.0
1488,3066,1.6,8.0,3.303,9900000000.0,9900000000.0
1489,3068,1.6,8.2,3.303,9900000000.0,9900000000.0
1490,3070,1.6,7.0,3.303,9900000000.0,9900000000.0
1491,3072,1.6,8.2,3.303,9900000000.0,9900000000.0
1492,3074,1.6,6.8,3.2834,9900000000.0,9900000000.0
1493,3076,1.6,7.3,3.2907,9900000000.0,9900000000.0
1494,3078,1.6,6.1,3.2856,9900000000.0,9900000000.0
1495,3080,1.6,6.1,3.2856,9900000000.0,9900000000.0
1496,3082,1.6,6.1,3.2856,9900000000.0,9900000000.0
1497,3085,1.6,7.5,3.2682,9900000000.0,9900000000.0
1498,3087,1.6,6.1,3.2682,9900000000.0,9900000000.0
1499,3089,1.6,7.0,3.2682,9900000000.0,9900000000.0
1500,3091,1.6,7.5,3.2682,9900000000.0,9900000000.0
1501,3093,1.6,7.3,3.2682,9900000000.0,9900000000.0
1502,3095,1.6,7.3,3.2515,9900000000.0,9900000000.0
1503,3097,1.6,7.3,3.2515,9900000000.0,9900000000.0
1504,3099,1.6,6.1,3.2515,9900000000.0,9900000000.0
1505,3101,1.6,6.8,3.2515,9900000000.0,9900000000.0
1506,3103,1.6,6.1,3.2515,9900000000.0,9900000000.0
1507,3105,1.6,7.5,3.2515,9900000000.0,9900000000.0
1508,3107,1.6,8.0,3.2515,9900000000.0,9900000000.0
1509,3109,1.6,8.0,3.2515,9900000000.0,9900000000.0
1510,3111,1.6,6.8,3.2515,9900000000.0,9900000000.0
1511,3113,1.6,6.1,3.2515,9900000000.0,9900000000.0
1512,3115,1.6,6.1,3.2515,9900000000.0,9900000000.0
1513,3118,1.6,6.1,3.2515,9900000000.0,9900000000.0
1514,3120,1.6,6.5,3.234,9900000000.0,9900000000.0
1515,3122,1.6,6.3,3.234,9900000000.0,9900000000.0
1516,3124,1.6,8.0,3.234,9900000000.0,9900000000.0
1517,3126,1.6,7.3,3.234,9900000000.0,9900000000.0
1518,3128,1.6,7.0,3.2144,9900000000.0,9900000000.0
1519,3130,1.6,8.0,3.2144,9900000000.0,9900000000.0
1520,3132,1.6,6.1,3.2144,9900000000.0,9900000000.0
1521,3134,1.6,6.1,3.2144,9900000000.0,9900000000.0
1522,3136,1.6,8.2,3.2144,9900000000.0,9900000000.0
1523,3138,1.6,8.0,3.2144,9900000000.0,9900000000.0
1524,3140,1.6,7.0,3.2144,9900000000.0,9900000000.0
1525,3142,1.6,6.3,3.2318,9900000000.0,9900000000.0
1526,3144,1.6,6.5,3.2515,9900000000.0,9900000000.0
1527,3146,1.6,7.0,27176.0,9900000000.0,9900000000.0
1528,3148,1.6,6.1,28372.0,9900000000.0,9900000000.0
1529,3151,1.6,5.6,28533.0,9900000000.0,9900000000.0
1530,3153,1.6,6.8,28674.0,9900000000.0,9900000000.0
1531,3155,1.6,6.8,29024.0,9900000000.0,9900000000.0
1532,3157,1.6,5.4,29205.0,9900000000.0,9900000000.0
1533,3159,1.6,8.0,29205.0,9900000000.0,9900000000.0
1534,3161,1.6,7.0,29252.0,9900000000.0,9900000000.0
1535,3163,1.6,7.3,29413.0,9900000000.0,9900000000.0
1536,3165,1.6,8.2,29346.0,9900000000.0,9900000000.0
1537,3167,1.6,8.0,29413.0,9900000000.0,9900000000.0
1538,3169,1.6,7.5,29413.0,9900000000.0,9900000000.0
1539,3171,1.6,8.2,29413.0,9900000000.0,9900000000.0
1540,3173,1.6,6.8,29413.0,9900000000.0,9900000000.0
1541,3175,1.6,6.1,29413.0,9900000000.0,9900000000.0
1542,3177,1.6,6.5,29413.0,9900000000.0,9900000000.0
1543,3179,1.6,6.1,29346.0,9900000000.0,9900000000.0
1544,3181,1.6,6.1,29434.0,9900000000.0,9900000000.0
1545,3183,1.6,8.2,29387.0,9900000000.0,9900000000.0
1546,3186,1.6,7.0,29387.0,9900000000.0,9900000000.0
1547,3188,1.6,7.5,29387.0,9900000000.0,9900000000.0
1548,3190,1.6,6.1,29387.0,9900000000.0,9900000000.0
1549,3192,1.6,7.5,29232.0,9900000000.0,9900000000.0
1550,3194,1.6,7.0,29232.0,9900000000.0,9900000000.0
1551,3196,1.6,7.0,29232.0,9900000000.0,9900000000.0
1552,3198,1.6,8.0,29232.0,9900000000.0,9900000000.0
1553,3200,1.6,8.0,29232.0,9900000000.0,9900000000.0
1554,3202,1.6,7.3,29098.0,9900000000.0,9900000000.0
1555,3204,1.6,6.1,28889.0,9900000000.0,9900000000.0
1556,3206,1.6,6.3,28916.0,9900000000.0,9900000000.0
1557,3208,1.6,6.3,28916.0,9900000000.0,9900000000.0
1558,3210,1.6,7.5,28916.0,9900000000.0,9900000000.0
1559,3212,1.6,6.1,28735.0,9900000000.0,9900000000.0
1560,3214,1.6,8.0,28735.0,9900000000.0,9900000000.0
1561,3216,1.6,6.1,28735.0,9900000000.0,9900000000.0
1562,3218,1.6,6.1,28574.0,9900000000.0,9900000000.0
1563,3220,1.6,7.3,28574.0,9900000000.0,9900000000.0
1564,3223,1.6,8.0,28574.0,9900000000.0,9900000000.0
1565,3225,1.6,6.1,28574.0,9900000000.0,9900000000.0
1566,3227,1.6,6.1,28574.0,9900000000.0,9900000000.0
1567,3229,1.6,6.1,28560.0,9900000000.0,9900000000.0
1568,3231,1.6,8.0,28560.0,9900000000.0,9900000000.0
1569,3233,1.6,7.0,28513.0,9900000000.0,9900000000.0
1570,3235,1.6,6.8,28560.0,9900000000.0,9900000000.0
1571,3237,1.6,5.6,28560.0,9900000000.0,9900000000.0
1572,3239,1.6,6.1,28560.0,9900000000.0,9900000000.0
1573,3241,1.6,6.8,28560.0,9900000000.0,9900000000.0
1574,3243,1.6,8.4,28614.0,9900000000.0,9900000000.0
1575,3245,1.6,8.0,28553.0,9900000000.0,9900000000.0
1576,3247,1.6,7.5,28553.0,9900000000.0,9900000000.0
1577,3249,1.6,7.5,28419.0,9900000000.0,9900000000.0
1578,3251,1.6,5.4,30811.0,9900000000.0,9900000000.0
1579,3254,1.6,7.0,23660.0,9900000000.0,9900000000.0
1580,3256,1.6,7.5,23410.0,9900000000.0,9900000000.0
1581,3258,1.6,8.0,23425.0,9900000000.0,9900000000.0
1582,3260,1.6,6.1,23425.0,9900000000.0,9900000000.0
1583,3262,1.6,6.8,23390.0,9900000000.0,9900000000.0
1584,3264,1.6,6.1,23390.0,9900000000.0,9900000000.0
1585,3266,1.6,8.2,23425.0,9900000000.0,9900000000.0
1586,3268,1.6,7.5,23390.0,9900000000.0,9900000000.0
1587,3270,1.6,6.3,23425.0,9900000000.0,9900000000.0
1588,3272,1.6,8.0,23425.0,9900000000.0,9900000000.0
1589,3274,1.6,7.3,23425.0,9900000000.0,9900000000.0
1590,3276,1.6,6.1,23425.0,9900000000.0,9900000000.0
1591,3278,1.6,7.0,23290.0,9900000000.0,9900000000.0
1592,3280,1.6,6.1,23255.0,9900000000.0,9900000000.0
1593,3282,1.6,5.4,23290.0,9900000000.0,9900000000.0
1594,3284,1.6,6.1,23290.0,9900000000.0,9900000000.0
1595,3286,1.6,8.2,23290.0,9900000000.0,9900000000.0
1596,3288,1.6,7.3,23290.0,9900000000.0,9900000000.0
1597,3290,1.6,6.8,23290.0,9900000000.0,9900000000.0
1598,3293,1.6,5.4,23290.0,9900000000.0,9900000000.0
1599,3295,1.6,7.0,23290.0,9900000000.0,9900000000.0
1600,3297,1.6,6.5,23290.0,9900000000.0,9900000000.0
1601,3299,1.6,7.5,23290.0,9900000000.0,9900000000.0
1602,3301,1.6,6.1,23255.0,9900000000.0,9900000000.0
1603,3303,1.6,7.3,23290.0,9900000000.0,9900000000.0
1604,3305,1.6,7.3,23290.0,9900000000.0,9900000000.0
1605,3307,1.6,8.0,23290.0,9900000000.0,9900000000.0
1606,3309,1.6,5.4,23290.0,9900000000.0,9900000000.0
1607,3311,1.6,8.0,32632.0,9900000000.0,9900000000.0
1608,3313,1.6,6.1,16885.0,9900000000.0,9900000000.0
1609,3315,1.6,6.1,16694.0,9900000000.0,9900000000.0
1610,3317,1.6,6.1,16694.0,9900000000.0,9900000000.0
1611,3319,1.6,7.0,16694.0,9900000000.0,9900000000.0
1612,3321,1.6,6.1,16694.0,9900000000.0,9900000000.0
1613,3323,1.6,8.2,16694.0,9900000000.0,9900000000.0
1614,3325,1.6,6.5,16694.0,9900000000.0,9900000000.0
1615,3327,1.6,7.0,16694.0,9900000000.0,9900000000.0
1616,3330,1.6,7.3,16694.0,9900000000.0,9900000000.0
1617,3332,1.6,6.1,16694.0,9900000000.0,9900000000.0
1618,3334,1.6,7.5,16694.0,9900000000.0,9900000000.0
1619,3336,1.6,5.4,16694.0,9900000000.0,9900000000.0
1620,3338,1.6,6.3,16682.0,9900000000.0,9900000000.0
1621,3340,1.6,8.2,16795.0,9900000000.0,9900000000.0
1622,3342,1.6,7.3,16795.0,9900000000.0,9900000000.0
1623,3344,1.6,7.0,16795.0,9900000000.0,9900000000.0
1624,3346,1.6,6.5,16795.0,9900000000.0,9900000000.0
1625,3348,1.6,7.5,16761.0,9900000000.0,9900000000.0
1626,3350,1.6,6.3,16795.0,9900000000.0,9900000000.0
1627,3352,1.6,8.0,16885.0,9900000000.0,9900000000.0
1628,3354,1.6,6.5,16885.0,9900000000.0,9900000000.0
1629,3356,1.6,6.1,16885.0,9900000000.0,9900000000.0
1630,3358,1.6,6.1,16885.0,9900000000.0,9900000000.0
1631,3361,1.6,6.8,16885.0,9900000000.0,9900000000.0
1632,3363,1.6,6.1,16885.0,9900000000.0,9900000000.0
1633,3365,1.6,6.1,16885.0,9900000000.0,9900000000.0
1634,3367,1.6,8.0,16885.0,9900000000.0,9900000000.0
1635,3369,1.6,6.1,16885.0,9900000000.0,9900000000.0
1636,3371,1.6,7.0,14909.0,9900000000.0,9900000000.0
1637,3373,1.6,6.1,13654.0,9900000000.0,9900000000.0
1638,3375,1.6,5.4,13654.0,9900000000.0,9900000000.0
1639,3377,1.6,6.1,13662.0,9900000000.0,9900000000.0
1640,3379,1.6,6.1,13662.0,9900000000.0,9900000000.0
1641,3381,1.6,7.5,13662.0,9900000000.0,9900000000.0
1642,3383,1.6,7.3,13662.0,9900000000.0,9900000000.0
1643,3385,1.6,6.1,13662.0,9900000000.0,9900000000.0
1644,3387,1.6,7.5,13662.0,9900000000.0,9900000000.0
1645,3389,1.6,7.0,13662.0,9900000000.0,9900000000.0
1646,3391,1.6,6.1,13717.0,9900000000.0,9900000000.0
1647,3393,1.6,7.0,13736.0,9900000000.0,9900000000.0
1648,3395,1.6,7.3,13736.0,9900000000.0,9900000000.0
1649,3397,1.6,6.5,13711.0,9900000000.0,9900000000.0
1650,3400,1.6,6.1,13736.0,9900000000.0,9900000000.0
1651,3402,1.6,7.5,13791.0,9900000000.0,9900000000.0
1652,3404,1.6,8.2,13810.0,9900000000.0,9900000000.0
1653,3406,1.6,7.5,13791.0,9900000000.0,9900000000.0
1654,3408,1.6,6.1,13777.0,9900000000.0,9900000000.0
1655,3410,1.6,8.2,13810.0,9900000000.0,9900000000.0
1656,3412,1.6,6.3,13810.0,9900000000.0,9900000000.0
1657,3414,1.6,6.8,13810.0,9900000000.0,9900000000.0
1658,3416,1.6,7.3,13810.0,9900000000.0,9900000000.0
1659,3418,1.6,8.0,13791.0,9900000000.0,9900000000.0
1660,3420,1.6,6.1,13791.0,9900000000.0,9900000000.0
1661,3422,1.6,7.0,13810.0,9900000000.0,9900000000.0
1662,3424,1.6,7.0,13791.0,9900000000.0,9900000000.0
1663,3426,1.6,7.5,13791.0,9900000000.0,9900000000.0
1664,3428,1.6,7.0,13791.0,9900000000.0,9900000000.0
1665,3431,1.6,8.0,13810.0,9900000000.0,9900000000.0
1666,3433,1.6,7.3,13810.0,9900000000.0,9900000000.0
1667,3435,1.6,6.1,13785.0,9900000000.0,9900000000.0
1668,3437,1.6,5.4,13791.0,9900000000.0,9900000000.0
1669,3439,1.6,7.5,13873.0,9900000000.0,9900000000.0
1670,3441,1.6,7.0,13873.0,9900000000.0,9900000000.0
1671,3443,1.6,7.3,13873.0,9900000000.0,9900000000.0
1672,3445,1.6,5.4,13873.0,9900000000.0,9900000000.0
1673,3447,1.6,6.5,13873.0,9900000000.0,9900000000.0
1674,3449,1.6,7.5,13873.0,9900000000.0,9900000000.0
1675,3451,1.6,7.0,13873.0,9900000000.0,9900000000.0
1676,3453,1.6,7.5,13873.0,9900000000.0,9900000000.0
1677,3455,1.6,7.3,13873.0,9900000000.0,9900000000.0
1678,3457,1.6,8.0,13873.0,9900000000.0,9900000000.0
1679,3459,1.6,6.1,13873.0,9900000000.0,9900000000.0
1680,3461,1.6,8.4,13873.0,9900000000.0,9900000000.0
1681,3464,1.6,6.1,13854.0,9900000000.0,9900000000.0
1682,3466,1.6,7.0,13873.0,9900000000.0,9900000000.0
1683,3468,1.6,6.1,13873.0,9900000000.0,9900000000.0
1684,3470,1.6,7.5,13873.0,9900000000.0,9900000000.0
1685,3472,1.6,8.0,13873.0,9900000000.0,9900000000.0
1686,3474,1.6,6.8,13952.0,9900000000.0,9900000000.0
1687,3476,1.6,7.5,13952.0,9900000000.0,9900000000.0
1688,3478,1.6,6.5,13952.0,9900000000.0,9900000000.0
1689,3480,1.6,6.1,13952.0,9900000000.0,9900000000.0
1690,3482,1.6,7.0,13952.0,9900000000.0,9900000000.0
1691,3484,1.6,6.1,13952.0,9900000000.0,9900000000.0
1692,3486,1.6,8.0,13952.0,9900000000.0,9900000000.0
1693,3488,1.6,7.5,13952.0,9900000000.0,9900000000.0
1694,3490,1.6,6.3,13952.0,9900000000.0,9900000000.0
1695,3492,1.6,7.5,13952.0,9900000000.0,9900000000.0
1696,3494,1.6,6.1,13952.0,9900000000.0,9900000000.0
1697,3496,1.6,6.1,14556.0,9900000000.0,9900000000.0
1698,3499,1.6,7.0,16041.0,9900000000.0,9900000000.0
1699,3501,1.6,6.1,17462.0,9900000000.0,9900000000.0
1700,3503,1.6,6.1,19180.0,9900000000.0,9900000000.0
1701,3505,1.6,5.4,21915.0,9900000000.0,9900000000.0
1702,3507,1.6,7.3,24585.0,9900000000.0,9900000000.0
1703,3509,1.6,8.0,27767.0,9900000000.0,9900000000.0
1704,3511,1.6,8.2,30811.0,9900000000.0,9900000000.0
1705,3513,1.6,6.1,34090.0,9900000000.0,9900000000.0
1706,3515,1.6,6.1,38494.0,9900000000.0,9900000000.0
1707,3517,1.6,6.1,43632.0,9900000000.0,9900000000.0
1708,3519,1.6,6.3,52747.0,9900000000.0,9900000000.0
1709,3521,1.6,7.3,100000.0,9900000000.0,9900000000.0
1710,3523,1.6,6.1,100000.0,9900000000.0,9900000000.0
1711,3525,1.6,8.0,100000.0,9900000000.0,9900000000.0
1712,3527,1.6,6.8,100000.0,9900000000.0,9900000000.0
1713,3529,1.6,6.1,100000.0,9900000000.0,9900000000.0
1714,3531,1.6,7.5,100000.0,9900000000.0,9900000000.0
1715,3534,1.6,7.3,100000.0,9900000000.0,9900000000.0
1716,3536,1.6,6.1,100000.0,9900000000.0,9900000000.0
1717,3538,1.6,6.5,100000.0,9900000000.0,9900000000.0
1718,3540,1.6,6.1,100000.0,9900000000.0,9900000000.0
1719,3542,1.6,6.1,100000.0,9900000000.0,9900000000.0
1720,3544,1.6,7.0,100000.0,9900000000.0,9900000000.0
1721,3546,1.6,8.0,100000.0,9900000000.0,9900000000.0
1722,3548,1.6,6.1,100000.0,9900000000.0,9900000000.0
1723,3550,1.6,6.8,100000.0,9900000000.0,9900000000.0
1724,3552,1.6,6.5,100000.0,9900000000.0,9900000000.0
1725,3554,1.6,8.0,100000.0,9900000000.0,9900000000.0
1726,3556,1.6,7.5,100000.0,9900000000.0,9900000000.0
1727,3558,1.6,6.1,100000.0,9900000000.0,9900000000.0
1728,3560,1.6,7.0,100000.0,9900000000.0,9900000000.0
1729,3562,1.6,7.5,100000.0,9900000000.0,9900000000.0
1730,3564,1.6,6.5,100000.0,9900000000.0,9900000000.0
1731,3566,1.6,7.0,100000.0,9900000000.0,9900000000.0
1732,3568,1.6,6.1,100000.0,9900000000.0,9900000000.0
1733,3571,1.6,5.4,100000.0,9900000000.0,9900000000.0
1734,3573,1.6,6.1,100000.0,9900000000.0,9900000000.0
1735,3574,1.6,7.3,100000.0,9900000000.0,9900000000.0
1736,3577,1.6,7.5,100000.0,9900000000.0,9900000000.0
1737,3579,1.6,7.5,100000.0,9900000000.0,9900000000.0
1738,3581,1.6,7.5,100000.0,9900000000.0,9900000000.0
